"행정구역(동읍면)별","시점","항목","5세별",데이터
"장충동","2014","총인구수 (명)","20 - 24세",603
"장충동","2014","총인구수 (명)","25 - 29세",634
"장충동","2014","총인구수 (명)","30 - 34세",520
"장충동","2014","총인구수 (명)","35 - 39세",373
"장충동","2014","총인구수 (명)","40 - 44세",392
"장충동","2014","총인구수 (명)","45 - 49세",382
"장충동","2014","총인구수 (명)","50 - 54세",338
"장충동","2014","총인구수 (명)","55 - 59세",340
"장충동","2014","총인구수 (명)","60 - 64세",239
"장충동","2014","총인구수 (명)","65 - 69세",223
"장충동","2014","총인구수 (명)","70 - 74세",230
"장충동","2014","총인구수 (명)","75 - 79세",159
"장충동","2014","총인구수 (명)","80 - 84세",76
"장충동","2014","총인구수 (명)","85 - 89세",52
"장충동","2014","총인구수 (명)","90 - 94세",15
"장충동","2014","총인구수 (명)","95 - 99세",7
"장충동","2014","총인구수 (명)","100+",2
"장충동","2014","남자인구수 (명)","계",2742
"장충동","2014","남자인구수 (명)","0 - 4세",77
"장충동","2014","남자인구수 (명)","5 - 9세",79
"장충동","2014","남자인구수 (명)","10 - 14세",88
"장충동","2014","남자인구수 (명)","15 - 19세",132
"장충동","2014","남자인구수 (명)","20 - 24세",307
"장충동","2014","남자인구수 (명)","25 - 29세",375
"장충동","2014","남자인구수 (명)","30 - 34세",284
"장충동","2014","남자인구수 (명)","35 - 39세",204
"장충동","2014","남자인구수 (명)","40 - 44세",213
"장충동","2014","남자인구수 (명)","45 - 49세",192
"장충동","2014","남자인구수 (명)","50 - 54세",176
"장충동","2014","남자인구수 (명)","55 - 59세",167
"장충동","2014","남자인구수 (명)","60 - 64세",114
"장충동","2014","남자인구수 (명)","65 - 69세",103
"장충동","2014","남자인구수 (명)","70 - 74세",111
"장충동","2014","남자인구수 (명)","75 - 79세",66
"장충동","2014","남자인구수 (명)","80 - 84세",28
"장충동","2014","남자인구수 (명)","85 - 89세",17
"장충동","2014","남자인구수 (명)","90 - 94세",6
"장충동","2014","남자인구수 (명)","95 - 99세",3
"장충동","2014","남자인구수 (명)","100+",0
"장충동","2014","여자인구수 (명)","계",2572
"장충동","2014","여자인구수 (명)","0 - 4세",68
"장충동","2014","여자인구수 (명)","5 - 9세",82
"장충동","2014","여자인구수 (명)","10 - 14세",71
"장충동","2014","여자인구수 (명)","15 - 19세",132
"장충동","2014","여자인구수 (명)","20 - 24세",296
"장충동","2014","여자인구수 (명)","25 - 29세",259
"장충동","2014","여자인구수 (명)","30 - 34세",236
"장충동","2014","여자인구수 (명)","35 - 39세",169
"장충동","2014","여자인구수 (명)","40 - 44세",179
"장충동","2014","여자인구수 (명)","45 - 49세",190
"장충동","2014","여자인구수 (명)","50 - 54세",162
"장충동","2014","여자인구수 (명)","55 - 59세",173
"장충동","2014","여자인구수 (명)","60 - 64세",125
"장충동","2014","여자인구수 (명)","65 - 69세",120
"장충동","2014","여자인구수 (명)","70 - 74세",119
"장충동","2014","여자인구수 (명)","75 - 79세",93
"장충동","2014","여자인구수 (명)","80 - 84세",48
"장충동","2014","여자인구수 (명)","85 - 89세",35
"장충동","2014","여자인구수 (명)","90 - 94세",9
"장충동","2014","여자인구수 (명)","95 - 99세",4
"장충동","2014","여자인구수 (명)","100+",2
"장충동","2017","총인구수 (명)","계",4782
"장충동","2017","총인구수 (명)","0 - 4세",100
"장충동","2017","총인구수 (명)","5 - 9세",125
"장충동","2017","총인구수 (명)","10 - 14세",136
"장충동","2017","총인구수 (명)","15 - 19세",206
"장충동","2017","총인구수 (명)","20 - 24세",551
"장충동","2017","총인구수 (명)","25 - 29세",594
"장충동","2017","총인구수 (명)","30 - 34세",371
"장충동","2017","총인구수 (명)","35 - 39세",337
"장충동","2017","총인구수 (명)","40 - 44세",340
"장충동","2017","총인구수 (명)","45 - 49세",371
"장충동","2017","총인구수 (명)","50 - 54세",306
"장충동","2017","총인구수 (명)","55 - 59세",295
"장충동","2017","총인구수 (명)","60 - 64세",300
"장충동","2017","총인구수 (명)","65 - 69세",207
"장충동","2017","총인구수 (명)","70 - 74세",188
"장충동","2017","총인구수 (명)","75 - 79세",191
"장충동","2017","총인구수 (명)","80 - 84세",86
"장충동","2017","총인구수 (명)","85 - 89세",50
"장충동","2017","총인구수 (명)","90 - 94세",23
"장충동","2017","총인구수 (명)","95 - 99세",3
"장충동","2017","총인구수 (명)","100+",2
"장충동","2017","남자인구수 (명)","계",2455
"장충동","2017","남자인구수 (명)","0 - 4세",56
"장충동","2017","남자인구수 (명)","5 - 9세",65
"장충동","2017","남자인구수 (명)","10 - 14세",67
"장충동","2017","남자인구수 (명)","15 - 19세",98
"장충동","2017","남자인구수 (명)","20 - 24세",277
"장충동","2017","남자인구수 (명)","25 - 29세",369
"장충동","2017","남자인구수 (명)","30 - 34세",195
"장충동","2017","남자인구수 (명)","35 - 39세",173
"장충동","2017","남자인구수 (명)","40 - 44세",187
"장충동","2017","남자인구수 (명)","45 - 49세",200
"장충동","2017","남자인구수 (명)","50 - 54세",142
"장충동","2017","남자인구수 (명)","55 - 59세",152
"장충동","2017","남자인구수 (명)","60 - 64세",149
"장충동","2017","남자인구수 (명)","65 - 69세",102
"장충동","2017","남자인구수 (명)","70 - 74세",79
"장충동","2017","남자인구수 (명)","75 - 79세",77
"장충동","2017","남자인구수 (명)","80 - 84세",42
"장충동","2017","남자인구수 (명)","85 - 89세",18
"장충동","2017","남자인구수 (명)","90 - 94세",7
"장충동","2017","남자인구수 (명)","95 - 99세",0
"장충동","2017","남자인구수 (명)","100+",0
"장충동","2017","여자인구수 (명)","계",2327
"장충동","2017","여자인구수 (명)","0 - 4세",44
"장충동","2017","여자인구수 (명)","5 - 9세",60
"장충동","2017","여자인구수 (명)","10 - 14세",69
"장충동","2017","여자인구수 (명)","15 - 19세",108
"장충동","2017","여자인구수 (명)","20 - 24세",274
"장충동","2017","여자인구수 (명)","25 - 29세",225
"장충동","2017","여자인구수 (명)","30 - 34세",176
"장충동","2017","여자인구수 (명)","35 - 39세",164
"장충동","2017","여자인구수 (명)","40 - 44세",153
"장충동","2017","여자인구수 (명)","45 - 49세",171
"장충동","2017","여자인구수 (명)","50 - 54세",164
"장충동","2017","여자인구수 (명)","55 - 59세",143
"장충동","2017","여자인구수 (명)","60 - 64세",151
"장충동","2017","여자인구수 (명)","65 - 69세",105
"장충동","2017","여자인구수 (명)","70 - 74세",109
"장충동","2017","여자인구수 (명)","75 - 79세",114
"장충동","2017","여자인구수 (명)","80 - 84세",44
"장충동","2017","여자인구수 (명)","85 - 89세",32
"장충동","2017","여자인구수 (명)","90 - 94세",16
"장충동","2017","여자인구수 (명)","95 - 99세",3
"장충동","2017","여자인구수 (명)","100+",2
"광희동","2011","총인구수 (명)","계",5698
"광희동","2011","총인구수 (명)","0 - 4세",154
"광희동","2011","총인구수 (명)","5 - 9세",114
"광희동","2011","총인구수 (명)","10 - 14세",147
"광희동","2011","총인구수 (명)","15 - 19세",232
"광희동","2011","총인구수 (명)","20 - 24세",339
"광희동","2011","총인구수 (명)","25 - 29세",460
"광희동","2011","총인구수 (명)","30 - 34세",476
"광희동","2011","총인구수 (명)","35 - 39세",416
"광희동","2011","총인구수 (명)","40 - 44세",425
"광희동","2011","총인구수 (명)","45 - 49세",494
"광희동","2011","총인구수 (명)","50 - 54세",605
"광희동","2011","총인구수 (명)","55 - 59세",546
"광희동","2011","총인구수 (명)","60 - 64세",402
"광희동","2011","총인구수 (명)","65 - 69세",332
"광희동","2011","총인구수 (명)","70 - 74세",222
"광희동","2011","총인구수 (명)","75 - 79세",160
"광희동","2011","총인구수 (명)","80 - 84세",95
"광희동","2011","총인구수 (명)","85 - 89세",51
"광희동","2011","총인구수 (명)","90 - 94세",12
"광희동","2011","총인구수 (명)","95 - 99세",10
"광희동","2011","총인구수 (명)","100+",6
"광희동","2011","남자인구수 (명)","계",3066
"광희동","2011","남자인구수 (명)","0 - 4세",73
"광희동","2011","남자인구수 (명)","5 - 9세",47
"광희동","2011","남자인구수 (명)","10 - 14세",91
"광희동","2011","남자인구수 (명)","15 - 19세",113
"광희동","2011","남자인구수 (명)","20 - 24세",176
"광희동","2011","남자인구수 (명)","25 - 29세",246
"광희동","2011","남자인구수 (명)","30 - 34세",261
"광희동","2011","남자인구수 (명)","35 - 39세",241
"광희동","2011","남자인구수 (명)","40 - 44세",269
"광희동","2011","남자인구수 (명)","45 - 49세",280
"광희동","2011","남자인구수 (명)","50 - 54세",330
"광희동","2011","남자인구수 (명)","55 - 59세",305
"광희동","2011","남자인구수 (명)","60 - 64세",219
"광희동","2011","남자인구수 (명)","65 - 69세",177
"광희동","2011","남자인구수 (명)","70 - 74세",102
"광희동","2011","남자인구수 (명)","75 - 79세",61
"광희동","2011","남자인구수 (명)","80 - 84세",43
"광희동","2011","남자인구수 (명)","85 - 89세",22
"광희동","2011","남자인구수 (명)","90 - 94세",5
"광희동","2011","남자인구수 (명)","95 - 99세",4
"광희동","2011","남자인구수 (명)","100+",1
"광희동","2011","여자인구수 (명)","계",2632
"광희동","2011","여자인구수 (명)","0 - 4세",81
"광희동","2011","여자인구수 (명)","5 - 9세",67
"광희동","2011","여자인구수 (명)","10 - 14세",56
"광희동","2011","여자인구수 (명)","15 - 19세",119
"광희동","2011","여자인구수 (명)","20 - 24세",163
"광희동","2011","여자인구수 (명)","25 - 29세",214
"광희동","2011","여자인구수 (명)","30 - 34세",215
"광희동","2011","여자인구수 (명)","35 - 39세",175
"광희동","2011","여자인구수 (명)","40 - 44세",156
"광희동","2011","여자인구수 (명)","45 - 49세",214
"광희동","2011","여자인구수 (명)","50 - 54세",275
"광희동","2011","여자인구수 (명)","55 - 59세",241
"광희동","2011","여자인구수 (명)","60 - 64세",183
"광희동","2011","여자인구수 (명)","65 - 69세",155
"광희동","2011","여자인구수 (명)","70 - 74세",120
"광희동","2011","여자인구수 (명)","75 - 79세",99
"광희동","2011","여자인구수 (명)","80 - 84세",52
"광희동","2011","여자인구수 (명)","85 - 89세",29
"광희동","2011","여자인구수 (명)","90 - 94세",7
"광희동","2011","여자인구수 (명)","95 - 99세",6
"광희동","2011","여자인구수 (명)","100+",5
"광희동","2014","총인구수 (명)","계",5167
"광희동","2014","총인구수 (명)","0 - 4세",123
"광희동","2014","총인구수 (명)","5 - 9세",93
"광희동","2014","총인구수 (명)","10 - 14세",102
"광희동","2014","총인구수 (명)","15 - 19세",152
"광희동","2014","총인구수 (명)","20 - 24세",309
"광희동","2014","총인구수 (명)","25 - 29세",367
"광희동","2014","총인구수 (명)","30 - 34세",396
"광희동","2014","총인구수 (명)","35 - 39세",318
"광희동","2014","총인구수 (명)","40 - 44세",366
"광희동","2014","총인구수 (명)","45 - 49세",405
"광희동","2014","총인구수 (명)","50 - 54세",529
"광희동","2014","총인구수 (명)","55 - 59세",544
"광희동","2014","총인구수 (명)","60 - 64세",483
"광희동","2014","총인구수 (명)","65 - 69세",334
"광희동","2014","총인구수 (명)","70 - 74세",270
"광희동","2014","총인구수 (명)","75 - 79세",182
"광희동","2014","총인구수 (명)","80 - 84세",97
"광희동","2014","총인구수 (명)","85 - 89세",54
"광희동","2014","총인구수 (명)","90 - 94세",23
"광희동","2014","총인구수 (명)","95 - 99세",10
"광희동","2014","총인구수 (명)","100+",10
"광희동","2014","남자인구수 (명)","계",2758
"광희동","2014","남자인구수 (명)","0 - 4세",63
"광희동","2014","남자인구수 (명)","5 - 9세",42
"광희동","2014","남자인구수 (명)","10 - 14세",54
"광희동","2014","남자인구수 (명)","15 - 19세",75
"광희동","2014","남자인구수 (명)","20 - 24세",169
"광희동","2014","남자인구수 (명)","25 - 29세",188
"광희동","2014","남자인구수 (명)","30 - 34세",218
"광희동","2014","남자인구수 (명)","35 - 39세",163
"광희동","2014","남자인구수 (명)","40 - 44세",212
"광희동","2014","남자인구수 (명)","45 - 49세",248
"광희동","2014","남자인구수 (명)","50 - 54세",296
"광희동","2014","남자인구수 (명)","55 - 59세",298
"광희동","2014","남자인구수 (명)","60 - 64세",260
"광희동","2014","남자인구수 (명)","65 - 69세",193
"광희동","2014","남자인구수 (명)","70 - 74세",134
"광희동","2014","남자인구수 (명)","75 - 79세",73
"광희동","2014","남자인구수 (명)","80 - 84세",33
"광희동","2014","남자인구수 (명)","85 - 89세",23
"광희동","2014","남자인구수 (명)","90 - 94세",8
"광희동","2014","남자인구수 (명)","95 - 99세",5
"광희동","2014","남자인구수 (명)","100+",3
"광희동","2014","여자인구수 (명)","계",2409
"광희동","2014","여자인구수 (명)","0 - 4세",60
"광희동","2014","여자인구수 (명)","5 - 9세",51
"광희동","2014","여자인구수 (명)","10 - 14세",48
"광희동","2014","여자인구수 (명)","15 - 19세",77
"광희동","2014","여자인구수 (명)","20 - 24세",140
"광희동","2014","여자인구수 (명)","25 - 29세",179
"광희동","2014","여자인구수 (명)","30 - 34세",178
"광희동","2014","여자인구수 (명)","35 - 39세",155
"광희동","2014","여자인구수 (명)","40 - 44세",154
"광희동","2014","여자인구수 (명)","45 - 49세",157
"광희동","2014","여자인구수 (명)","50 - 54세",233
"광희동","2014","여자인구수 (명)","55 - 59세",246
"광희동","2014","여자인구수 (명)","60 - 64세",223
"광희동","2014","여자인구수 (명)","65 - 69세",141
"광희동","2014","여자인구수 (명)","70 - 74세",136
"광희동","2014","여자인구수 (명)","75 - 79세",109
"광희동","2014","여자인구수 (명)","80 - 84세",64
"광희동","2014","여자인구수 (명)","85 - 89세",31
"광희동","2014","여자인구수 (명)","90 - 94세",15
"광희동","2014","여자인구수 (명)","95 - 99세",5
"광희동","2014","여자인구수 (명)","100+",7
"광희동","2017","총인구수 (명)","계",5001
"광희동","2017","총인구수 (명)","0 - 4세",87
"광희동","2017","총인구수 (명)","5 - 9세",87
"광희동","2017","총인구수 (명)","10 - 14세",90
"광희동","2017","총인구수 (명)","15 - 19세",128
"광희동","2017","총인구수 (명)","20 - 24세",283
"광희동","2017","총인구수 (명)","25 - 29세",443
"광희동","2017","총인구수 (명)","30 - 34세",360
"광희동","2017","총인구수 (명)","35 - 39세",357
"광희동","2017","총인구수 (명)","40 - 44세",294
"광희동","2017","총인구수 (명)","45 - 49세",358
"광희동","2017","총인구수 (명)","50 - 54세",428
"광희동","2017","총인구수 (명)","55 - 59세",533
"광희동","2017","총인구수 (명)","60 - 64세",466
"광희동","2017","총인구수 (명)","65 - 69세",381
"광희동","2017","총인구수 (명)","70 - 74세",271
"광희동","2017","총인구수 (명)","75 - 79세",203
"광희동","2017","총인구수 (명)","80 - 84세",130
"광희동","2017","총인구수 (명)","85 - 89세",60
"광희동","2017","총인구수 (명)","90 - 94세",22
"광희동","2017","총인구수 (명)","95 - 99세",7
"광희동","2017","총인구수 (명)","100+",13
"광희동","2017","남자인구수 (명)","계",2657
"광희동","2017","남자인구수 (명)","0 - 4세",51
"광희동","2017","남자인구수 (명)","5 - 9세",39
"광희동","2017","남자인구수 (명)","10 - 14세",42
"광희동","2017","남자인구수 (명)","15 - 19세",75
"광희동","2017","남자인구수 (명)","20 - 24세",130
"광희동","2017","남자인구수 (명)","25 - 29세",224
"광희동","2017","남자인구수 (명)","30 - 34세",191
"광희동","2017","남자인구수 (명)","35 - 39세",194
"광희동","2017","남자인구수 (명)","40 - 44세",162
"광희동","2017","남자인구수 (명)","45 - 49세",218
"광희동","2017","남자인구수 (명)","50 - 54세",252
"광희동","2017","남자인구수 (명)","55 - 59세",294
"광희동","2017","남자인구수 (명)","60 - 64세",269
"광희동","2017","남자인구수 (명)","65 - 69세",200
"광희동","2017","남자인구수 (명)","70 - 74세",135
"광희동","2017","남자인구수 (명)","75 - 79세",92
"광희동","2017","남자인구수 (명)","80 - 84세",46
"광희동","2017","남자인구수 (명)","85 - 89세",26
"광희동","2017","남자인구수 (명)","90 - 94세",9
"광희동","2017","남자인구수 (명)","95 - 99세",3
"광희동","2017","남자인구수 (명)","100+",5
"광희동","2017","여자인구수 (명)","계",2344
"광희동","2017","여자인구수 (명)","0 - 4세",36
"광희동","2017","여자인구수 (명)","5 - 9세",48
"광희동","2017","여자인구수 (명)","10 - 14세",48
"광희동","2017","여자인구수 (명)","15 - 19세",53
"광희동","2017","여자인구수 (명)","20 - 24세",153
"광희동","2017","여자인구수 (명)","25 - 29세",219
"광희동","2017","여자인구수 (명)","30 - 34세",169
"광희동","2017","여자인구수 (명)","35 - 39세",163
"광희동","2017","여자인구수 (명)","40 - 44세",132
"광희동","2017","여자인구수 (명)","45 - 49세",140
"광희동","2017","여자인구수 (명)","50 - 54세",176
"광희동","2017","여자인구수 (명)","55 - 59세",239
"광희동","2017","여자인구수 (명)","60 - 64세",197
"광희동","2017","여자인구수 (명)","65 - 69세",181
"광희동","2017","여자인구수 (명)","70 - 74세",136
"광희동","2017","여자인구수 (명)","75 - 79세",111
"광희동","2017","여자인구수 (명)","80 - 84세",84
"광희동","2017","여자인구수 (명)","85 - 89세",34
"광희동","2017","여자인구수 (명)","90 - 94세",13
"광희동","2017","여자인구수 (명)","95 - 99세",4
"광희동","2017","여자인구수 (명)","100+",8
"을지로동","2011","총인구수 (명)","계",2027
"을지로동","2011","총인구수 (명)","0 - 4세",46
"을지로동","2011","총인구수 (명)","5 - 9세",22
"을지로동","2011","총인구수 (명)","10 - 14세",44
"을지로동","2011","총인구수 (명)","15 - 19세",46
"을지로동","2011","총인구수 (명)","20 - 24세",82
"을지로동","2011","총인구수 (명)","25 - 29세",135
"을지로동","2011","총인구수 (명)","30 - 34세",150
"을지로동","2011","총인구수 (명)","35 - 39세",125
"을지로동","2011","총인구수 (명)","40 - 44세",156
"을지로동","2011","총인구수 (명)","45 - 49세",171
"을지로동","2011","총인구수 (명)","50 - 54세",232
"을지로동","2011","총인구수 (명)","55 - 59세",239
"을지로동","2011","총인구수 (명)","60 - 64세",178
"을지로동","2011","총인구수 (명)","65 - 69세",131
"을지로동","2011","총인구수 (명)","70 - 74세",98
"을지로동","2011","총인구수 (명)","75 - 79세",74
"을지로동","2011","총인구수 (명)","80 - 84세",57
"을지로동","2011","총인구수 (명)","85 - 89세",21
"을지로동","2011","총인구수 (명)","90 - 94세",11
"을지로동","2011","총인구수 (명)","95 - 99세",4
"을지로동","2011","총인구수 (명)","100+",5
"을지로동","2011","남자인구수 (명)","계",1261
"을지로동","2011","남자인구수 (명)","0 - 4세",18
"을지로동","2011","남자인구수 (명)","5 - 9세",11
"을지로동","2011","남자인구수 (명)","10 - 14세",26
"을지로동","2011","남자인구수 (명)","15 - 19세",19
"을지로동","2011","남자인구수 (명)","20 - 24세",48
"을지로동","2011","남자인구수 (명)","25 - 29세",80
"을지로동","2011","남자인구수 (명)","30 - 34세",89
"을지로동","2011","남자인구수 (명)","35 - 39세",81
"을지로동","2011","남자인구수 (명)","40 - 44세",113
"을지로동","2011","남자인구수 (명)","45 - 49세",127
"을지로동","2011","남자인구수 (명)","50 - 54세",161
"을지로동","2011","남자인구수 (명)","55 - 59세",152
"을지로동","2011","남자인구수 (명)","60 - 64세",124
"을지로동","2011","남자인구수 (명)","65 - 69세",81
"을지로동","2011","남자인구수 (명)","70 - 74세",51
"을지로동","2011","남자인구수 (명)","75 - 79세",38
"을지로동","2011","남자인구수 (명)","80 - 84세",27
"을지로동","2011","남자인구수 (명)","85 - 89세",5
"을지로동","2011","남자인구수 (명)","90 - 94세",6
"을지로동","2011","남자인구수 (명)","95 - 99세",3
"을지로동","2011","남자인구수 (명)","100+",1
"을지로동","2011","여자인구수 (명)","계",766
"을지로동","2011","여자인구수 (명)","0 - 4세",28
"을지로동","2011","여자인구수 (명)","5 - 9세",11
"을지로동","2011","여자인구수 (명)","10 - 14세",18
"을지로동","2011","여자인구수 (명)","15 - 19세",27
"을지로동","2011","여자인구수 (명)","20 - 24세",34
"을지로동","2011","여자인구수 (명)","25 - 29세",55
"을지로동","2011","여자인구수 (명)","30 - 34세",61
"을지로동","2011","여자인구수 (명)","35 - 39세",44
"을지로동","2011","여자인구수 (명)","40 - 44세",43
"을지로동","2011","여자인구수 (명)","45 - 49세",44
"을지로동","2011","여자인구수 (명)","50 - 54세",71
"을지로동","2011","여자인구수 (명)","55 - 59세",87
"을지로동","2011","여자인구수 (명)","60 - 64세",54
"을지로동","2011","여자인구수 (명)","65 - 69세",50
"을지로동","2011","여자인구수 (명)","70 - 74세",47
"을지로동","2011","여자인구수 (명)","75 - 79세",36
"을지로동","2011","여자인구수 (명)","80 - 84세",30
"을지로동","2011","여자인구수 (명)","85 - 89세",16
"을지로동","2011","여자인구수 (명)","90 - 94세",5
"을지로동","2011","여자인구수 (명)","95 - 99세",1
"을지로동","2011","여자인구수 (명)","100+",4
"을지로동","2014","총인구수 (명)","계",1794
"을지로동","2014","총인구수 (명)","0 - 4세",25
"을지로동","2014","총인구수 (명)","5 - 9세",26
"을지로동","2014","총인구수 (명)","10 - 14세",27
"을지로동","2014","총인구수 (명)","15 - 19세",46
"을지로동","2014","총인구수 (명)","20 - 24세",76
"을지로동","2014","총인구수 (명)","25 - 29세",81
"을지로동","2014","총인구수 (명)","30 - 34세",108
"을지로동","2014","총인구수 (명)","35 - 39세",79
"을지로동","2014","총인구수 (명)","40 - 44세",128
"을지로동","2014","총인구수 (명)","45 - 49세",143
"을지로동","2014","총인구수 (명)","50 - 54세",218
"을지로동","2014","총인구수 (명)","55 - 59세",219
"을지로동","2014","총인구수 (명)","60 - 64세",194
"을지로동","2014","총인구수 (명)","65 - 69세",149
"을지로동","2014","총인구수 (명)","70 - 74세",112
"을지로동","2014","총인구수 (명)","75 - 79세",68
"을지로동","2014","총인구수 (명)","80 - 84세",42
"을지로동","2014","총인구수 (명)","85 - 89세",32
"을지로동","2014","총인구수 (명)","90 - 94세",10
"을지로동","2014","총인구수 (명)","95 - 99세",5
"을지로동","2014","총인구수 (명)","100+",6
"을지로동","2014","남자인구수 (명)","계",1128
"을지로동","2014","남자인구수 (명)","0 - 4세",14
"을지로동","2014","남자인구수 (명)","5 - 9세",10
"을지로동","2014","남자인구수 (명)","10 - 14세",13
"을지로동","2014","남자인구수 (명)","15 - 19세",27
"을지로동","2014","남자인구수 (명)","20 - 24세",30
"을지로동","2014","남자인구수 (명)","25 - 29세",53
"을지로동","2014","남자인구수 (명)","30 - 34세",61
"을지로동","2014","남자인구수 (명)","35 - 39세",47
"을지로동","2014","남자인구수 (명)","40 - 44세",90
"을지로동","2014","남자인구수 (명)","45 - 49세",103
"을지로동","2014","남자인구수 (명)","50 - 54세",154
"을지로동","2014","남자인구수 (명)","55 - 59세",155
"을지로동","2014","남자인구수 (명)","60 - 64세",129
"을지로동","2014","남자인구수 (명)","65 - 69세",99
"을지로동","2014","남자인구수 (명)","70 - 74세",65
"을지로동","2014","남자인구수 (명)","75 - 79세",37
"을지로동","2014","남자인구수 (명)","80 - 84세",20
"을지로동","2014","남자인구수 (명)","85 - 89세",13
"을지로동","2014","남자인구수 (명)","90 - 94세",2
"을지로동","2014","남자인구수 (명)","95 - 99세",4
"을지로동","2014","남자인구수 (명)","100+",2
"을지로동","2014","여자인구수 (명)","계",666
"을지로동","2014","여자인구수 (명)","0 - 4세",11
"을지로동","2014","여자인구수 (명)","5 - 9세",16
"을지로동","2014","여자인구수 (명)","10 - 14세",14
"을지로동","2014","여자인구수 (명)","15 - 19세",19
"을지로동","2014","여자인구수 (명)","20 - 24세",46
"을지로동","2014","여자인구수 (명)","25 - 29세",28
"을지로동","2014","여자인구수 (명)","30 - 34세",47
"을지로동","2014","여자인구수 (명)","35 - 39세",32
"을지로동","2014","여자인구수 (명)","40 - 44세",38
"을지로동","2014","여자인구수 (명)","45 - 49세",40
"을지로동","2014","여자인구수 (명)","50 - 54세",64
"을지로동","2014","여자인구수 (명)","55 - 59세",64
"을지로동","2014","여자인구수 (명)","60 - 64세",65
"을지로동","2014","여자인구수 (명)","65 - 69세",50
"을지로동","2014","여자인구수 (명)","70 - 74세",47
"을지로동","2014","여자인구수 (명)","75 - 79세",31
"을지로동","2014","여자인구수 (명)","80 - 84세",22
"을지로동","2014","여자인구수 (명)","85 - 89세",19
"을지로동","2014","여자인구수 (명)","90 - 94세",8
"을지로동","2014","여자인구수 (명)","95 - 99세",1
"을지로동","2014","여자인구수 (명)","100+",4
"을지로동","2017","총인구수 (명)","계",1623
"을지로동","2017","총인구수 (명)","0 - 4세",20
"을지로동","2017","총인구수 (명)","5 - 9세",28
"을지로동","2017","총인구수 (명)","10 - 14세",19
"을지로동","2017","총인구수 (명)","15 - 19세",32
"을지로동","2017","총인구수 (명)","20 - 24세",58
"을지로동","2017","총인구수 (명)","25 - 29세",75
"을지로동","2017","총인구수 (명)","30 - 34세",89
"을지로동","2017","총인구수 (명)","35 - 39세",69
"을지로동","2017","총인구수 (명)","40 - 44세",91
"을지로동","2017","총인구수 (명)","45 - 49세",130
"을지로동","2017","총인구수 (명)","50 - 54세",142
"을지로동","2017","총인구수 (명)","55 - 59세",225
"을지로동","2017","총인구수 (명)","60 - 64세",208
"을지로동","2017","총인구수 (명)","65 - 69세",159
"을지로동","2017","총인구수 (명)","70 - 74세",105
"을지로동","2017","총인구수 (명)","75 - 79세",76
"을지로동","2017","총인구수 (명)","80 - 84세",46
"을지로동","2017","총인구수 (명)","85 - 89세",29
"을지로동","2017","총인구수 (명)","90 - 94세",11
"을지로동","2017","총인구수 (명)","95 - 99세",2
"을지로동","2017","총인구수 (명)","100+",9
"을지로동","2017","남자인구수 (명)","계",1030
"을지로동","2017","남자인구수 (명)","0 - 4세",12
"을지로동","2017","남자인구수 (명)","5 - 9세",14
"을지로동","2017","남자인구수 (명)","10 - 14세",10
"을지로동","2017","남자인구수 (명)","15 - 19세",15
"을지로동","2017","남자인구수 (명)","20 - 24세",32
"을지로동","2017","남자인구수 (명)","25 - 29세",36
"을지로동","2017","남자인구수 (명)","30 - 34세",51
"을지로동","2017","남자인구수 (명)","35 - 39세",39
"을지로동","2017","남자인구수 (명)","40 - 44세",60
"을지로동","2017","남자인구수 (명)","45 - 49세",91
"을지로동","2017","남자인구수 (명)","50 - 54세",102
"을지로동","2017","남자인구수 (명)","55 - 59세",167
"을지로동","2017","남자인구수 (명)","60 - 64세",145
"을지로동","2017","남자인구수 (명)","65 - 69세",109
"을지로동","2017","남자인구수 (명)","70 - 74세",62
"을지로동","2017","남자인구수 (명)","75 - 79세",39
"을지로동","2017","남자인구수 (명)","80 - 84세",27
"을지로동","2017","남자인구수 (명)","85 - 89세",11
"을지로동","2017","남자인구수 (명)","90 - 94세",4
"을지로동","2017","남자인구수 (명)","95 - 99세",0
"을지로동","2017","남자인구수 (명)","100+",4
"을지로동","2017","여자인구수 (명)","계",593
"을지로동","2017","여자인구수 (명)","0 - 4세",8
"을지로동","2017","여자인구수 (명)","5 - 9세",14
"을지로동","2017","여자인구수 (명)","10 - 14세",9
"을지로동","2017","여자인구수 (명)","15 - 19세",17
"을지로동","2017","여자인구수 (명)","20 - 24세",26
"을지로동","2017","여자인구수 (명)","25 - 29세",39
"을지로동","2017","여자인구수 (명)","30 - 34세",38
"을지로동","2017","여자인구수 (명)","35 - 39세",30
"을지로동","2017","여자인구수 (명)","40 - 44세",31
"을지로동","2017","여자인구수 (명)","45 - 49세",39
"을지로동","2017","여자인구수 (명)","50 - 54세",40
"을지로동","2017","여자인구수 (명)","55 - 59세",58
"을지로동","2017","여자인구수 (명)","60 - 64세",63
"을지로동","2017","여자인구수 (명)","65 - 69세",50
"을지로동","2017","여자인구수 (명)","70 - 74세",43
"을지로동","2017","여자인구수 (명)","75 - 79세",37
"을지로동","2017","여자인구수 (명)","80 - 84세",19
"을지로동","2017","여자인구수 (명)","85 - 89세",18
"을지로동","2017","여자인구수 (명)","90 - 94세",7
"을지로동","2017","여자인구수 (명)","95 - 99세",2
"을지로동","2017","여자인구수 (명)","100+",5
